"ice.year","date","month","week","jday","mean.ice.conc","n"
2010,"2009-12-10",12,50,344,0.65310640989769,82201
2010,"2009-12-11",12,50,345,1.00083940584664,82201
2010,"2009-12-12",12,50,346,1.02918526989379,82199
2010,"2009-12-13",12,50,347,1.11795907443003,82198
2010,"2009-12-14",12,50,348,0.973661480066668,82199
2010,"2009-12-15",12,50,349,1.28986653364642,82193
2010,"2009-12-16",12,50,350,1.50398403951194,82203
2010,"2009-12-17",12,51,351,1.96735970023966,82199
2010,"2009-12-18",12,51,352,2.30326402997603,82199
2010,"2009-12-20",12,51,354,5.01392893203411,82203
2010,"2009-12-21",12,51,355,1.39566174770983,82199
2010,"2009-12-22",12,51,356,1.77146263427452,82201
2010,"2009-12-23",12,51,357,1.44815923303404,82194
2010,"2009-12-24",12,52,358,1.67077858880779,82200
2010,"2009-12-25",12,52,359,1.45558069932112,82194
2010,"2009-12-26",12,52,360,1.43998734654646,82191
2010,"2009-12-27",12,52,361,1.35576724211346,82197
2010,"2009-12-28",12,52,362,1.40554284880043,82196
2010,"2009-12-29",12,52,363,1.32959840383469,82197
2010,"2009-12-30",12,52,364,1.35585591065585,82199
2010,"2009-12-31",12,53,365,1.82209462171993,82201
2010,"2010-01-01",1,1,1,1.49298036448575,82198
2010,"2010-01-02",1,1,2,1.6425634412788,82202
2010,"2010-01-03",1,1,3,1.97591123655652,82196
2010,"2010-01-04",1,1,4,3.03623223671404,82192
2010,"2010-01-05",1,1,5,3.31251216663422,82192
2010,"2010-01-06",1,1,6,3.23151336683662,82181
2010,"2010-01-07",1,1,7,3.68164452231469,82188
2010,"2010-01-08",1,2,8,3.40818164119537,82184
2010,"2010-01-09",1,2,9,3.84073875802998,82192
2010,"2010-01-10",1,2,10,2.49653880311934,82197
2010,"2010-01-11",1,2,11,4.6028567257154,82192
2010,"2010-01-12",1,2,12,4.88520501277528,82190
2010,"2010-01-13",1,2,13,5.25645736254912,82193
2010,"2010-01-14",1,2,14,5.59266829701549,82191
2010,"2010-01-15",1,3,15,3.12641580592966,82197
2010,"2010-01-16",1,3,16,3.85621996471805,82195
2010,"2010-01-17",1,3,17,3.08933633432691,82195
2010,"2010-01-18",1,3,18,3.17026583125494,82195
2010,"2010-01-19",1,3,19,3.29936251490304,82198
2010,"2010-01-20",1,3,20,2.68177725868068,82194
2010,"2010-01-21",1,3,21,6.87766274528887,82199
2010,"2010-01-22",1,4,22,4.1263503649635,82200
2010,"2010-01-23",1,4,23,2.97422047033347,82197
2010,"2010-01-24",1,4,24,2.92208677032387,82194
2010,"2010-01-25",1,4,25,2.10286854334444,82202
2010,"2010-01-26",1,4,26,2.69951458082412,82197
2010,"2010-01-27",1,4,27,2.61507579259836,82198
2010,"2010-01-28",1,4,28,4.48039466160566,82197
2010,"2010-01-29",1,5,29,4.65546566092828,82195
2010,"2010-01-30",1,5,30,8.03360179079783,82198
2010,"2010-01-31",1,5,31,7.93073787943306,82195
2010,"2010-02-01",2,5,32,5.35932937512167,82192
2010,"2010-02-02",2,5,33,6.67840369874681,82190
2010,"2010-02-03",2,5,34,5.5365972357407,82192
2010,"2010-02-04",2,5,35,12.6146453033566,82197
2010,"2010-02-05",2,6,36,10.2691114382703,82189
2010,"2010-02-06",2,6,37,10.2691114382703,82189
2010,"2010-02-08",2,6,39,12.0163272258316,82194
2010,"2010-02-09",2,6,40,11.6817778102225,82191
2010,"2010-02-10",2,6,41,11.6817778102225,82191
2010,"2010-02-11",2,6,42,10.0865026644281,82194
2010,"2010-02-12",2,7,43,11.9841731344736,82202
2010,"2010-02-13",2,7,44,14.1519557150678,82195
2010,"2010-02-14",2,7,45,11.6234000097338,82188
2010,"2010-02-15",2,7,46,9.86041588085707,82187
2010,"2010-02-16",2,7,47,12.7497019392199,82198
2010,"2010-02-17",2,7,48,9.32317013821296,82192
2010,"2010-02-18",2,7,49,8.38922891595585,82183
2010,"2010-02-19",2,8,50,10.0904467588086,82192
2010,"2010-02-20",2,8,51,11.3025864376262,82198
2010,"2010-02-21",2,8,52,11.3786953453855,82198
2010,"2010-02-22",2,8,53,18.7034247825293,82195
2010,"2010-02-23",2,8,54,27.6744287904227,82194
2010,"2010-02-24",2,8,55,16.5820822891068,82198
2010,"2010-02-25",2,8,56,9.3143865198613,82195
2010,"2010-02-26",2,9,57,14.7648847903842,82198
2010,"2010-02-27",2,9,58,15.2442822384428,82200
2010,"2010-02-28",2,9,59,10.218604764338,82194
2010,"2010-03-01",3,9,60,6.96590909090909,82192
2010,"2010-03-02",3,9,61,8.28059374619783,82190
2010,"2010-03-04",3,9,63,14.5276655798336,82196
2010,"2010-03-05",3,10,64,14.3849916052267,82194
2010,"2010-03-08",3,10,67,7.90829237432478,82196
2010,"2010-03-09",3,10,68,7.79146388942963,82192
2010,"2010-03-10",3,10,69,6.59719451068178,82196
2010,"2010-03-11",3,10,70,5.89687560833171,82192
2010,"2010-03-13",3,11,72,4.86992858967652,82201
2010,"2010-03-14",3,11,73,4.87989975425193,82198
2010,"2010-03-17",3,11,76,4.52411368226391,82194
2010,"2010-03-22",3,12,81,2.34791177508242,82199
2010,"2010-03-24",3,12,83,2.62112216842259,82198
2010,"2010-03-25",3,12,84,1.98947701366163,82201
2010,"2010-03-29",3,13,88,1.47035207669286,82198
2010,"2010-03-30",3,13,89,1.71272337992531,82203
2010,"2010-04-03",4,14,93,1.19303666577456,82202
2010,"2010-04-04",4,14,94,1.1990073354987,82203
2010,"2010-04-05",4,14,95,0.923934067270847,82205
2010,"2010-04-06",4,14,96,1.17450276747156,82205
2010,"2010-04-07",4,14,97,0.913105361118207,82203
2010,"2010-04-10",4,15,100,2.76696430743778,82202
2010,"2010-04-11",4,15,101,2.8351073535673,82205
2010,"2010-04-12",4,15,102,0.379174016179065,82205
2010,"2010-04-13",4,15,103,0.330636822577702,82205
2010,"2010-04-14",4,15,104,0.184660300468341,82205
2010,"2010-04-16",4,16,106,0.0744489319254538,82204
2011,"2010-12-01",12,48,335,0.240985840105104,82204
2011,"2010-12-02",12,48,336,0.257885965232412,82203
2011,"2010-12-08",12,49,342,0.922206678425887,82205
2011,"2010-12-09",12,49,343,1.05987688864018,82202
2011,"2010-12-10",12,50,344,1.16093478181531,82201
2011,"2010-12-11",12,50,345,1.17760124572694,82201
2011,"2010-12-12",12,50,346,0.936815726728626,82204
2011,"2010-12-13",12,50,347,1.35940389294404,82200
2011,"2010-12-14",12,50,348,1.12727339083466,82201
2011,"2010-12-15",12,50,349,1.9380900243309,82200
2011,"2010-12-16",12,50,350,2.75763759898328,81832
2011,"2010-12-17",12,51,351,2.19556912745146,82196
2011,"2010-12-18",12,51,352,2.72454652733002,82199
2011,"2010-12-19",12,51,353,2.73623124931567,82197
2011,"2010-12-20",12,51,354,4.04230029927735,82198
2011,"2010-12-21",12,51,355,3.5169154410423,82203
2011,"2010-12-22",12,51,356,3.43032677194092,82198
2011,"2010-12-23",12,51,357,1.96089691336245,82193
2011,"2010-12-24",12,52,358,2.07980438194183,82201
2011,"2010-12-25",12,52,359,2.11065424198925,82202
2011,"2010-12-26",12,52,360,1.82008296937919,82199
2011,"2010-12-27",12,52,361,1.71554566135056,82203
2011,"2010-12-28",12,52,362,2.67095306455145,82198
2011,"2010-12-29",12,52,363,2.57980218256141,82197
2011,"2010-12-30",12,52,364,2.14950974428846,82202
2011,"2010-12-31",12,53,365,2.1657927712016,82199
2011,"2011-01-01",1,1,1,2.14983150646602,82199
2011,"2011-01-02",1,1,2,2.00664217415635,82202
2011,"2011-01-03",1,1,3,3.09628205752105,82196
2011,"2011-01-04",1,1,4,3.27587926860424,82199
2011,"2011-01-05",1,1,5,2.79935279017993,82199
2011,"2011-01-06",1,1,6,3.86174134134621,82201
2011,"2011-01-07",1,1,7,2.64767860619038,82192
2011,"2011-01-08",1,2,8,3.31989342158091,82193
2011,"2011-01-09",1,2,9,4.61368889754009,82198
2011,"2011-01-10",1,2,10,6.67382047351388,82194
2011,"2011-01-11",1,2,11,7.65810156459109,82194
2011,"2011-01-12",1,2,12,7.64928033482985,82191
2011,"2011-01-13",1,2,13,5.22524484457692,82195
2011,"2011-01-14",1,2,14,6.74277372262774,82200
2011,"2011-01-15",1,3,15,7.86415232070077,82195
2011,"2011-01-16",1,3,16,7.18782923950996,82197
2011,"2011-01-17",1,3,17,9.00474464098883,82198
2011,"2011-01-18",1,3,18,8.15113025281651,82194
2011,"2011-01-19",1,3,19,5.89953160167893,82195
2011,"2011-01-20",1,3,20,11.8320456508779,82189
2011,"2011-01-21",1,3,21,10.7507999270029,82195
2011,"2011-01-22",1,4,22,12.6255839984427,82192
2011,"2011-01-23",1,4,23,10.8253330899799,82185
2011,"2011-01-24",1,4,24,16.7799501186204,82195
2011,"2011-01-25",1,4,25,15.4922502311548,82196
2011,"2011-01-26",1,4,26,11.2422502311548,82196
2011,"2011-01-27",1,4,27,12.7020013382809,82195
2011,"2011-01-28",1,4,28,9.8517932746119,82196
2011,"2011-01-29",1,5,29,10.6829125859237,82195
2011,"2011-01-30",1,5,30,15.6471031948804,82194
2011,"2011-01-31",1,5,31,16.8974695863747,82200
2011,"2011-02-01",2,5,32,18.5357842362015,82201
2011,"2011-02-02",2,5,33,25.2164042920752,82198
2011,"2011-02-03",2,5,34,20.5944689807887,82191
2011,"2011-02-04",2,5,35,15.4276815261826,82192
2011,"2011-02-05",2,6,36,10.57779724534,82188
2011,"2011-02-06",2,6,37,6.65720959657404,82196
2011,"2011-02-07",2,6,38,8.65020135534656,82193
2011,"2011-02-08",2,6,39,9.38806296990194,82198
2011,"2011-02-09",2,6,40,17.1484919640359,82193
2011,"2011-02-10",2,6,41,14.0612036349923,82201
2011,"2011-02-11",2,6,42,26.485655887291,82194
2011,"2011-02-12",2,7,43,28.5919482194347,82193
2011,"2011-02-13",2,7,44,20.050200143568,82191
2011,"2011-02-14",2,7,45,14.9817991580894,82194
2011,"2011-02-15",2,7,46,10.7581420246481,82197
2011,"2011-02-16",2,7,47,15.7045498783455,82200
2011,"2011-02-17",2,7,48,11.100187357049,82196
2011,"2011-02-18",2,7,49,7.72383420319476,82197
2011,"2011-02-19",2,8,50,6.1384008954207,82196
2011,"2011-02-20",2,8,51,12.8684024820538,82190
2011,"2011-02-21",2,8,52,16.2546020853865,82191
2011,"2011-02-22",2,8,53,14.7000158148928,82201
2011,"2011-02-23",2,8,54,23.8165338524241,82195
2011,"2011-02-24",2,8,55,17.8713487998637,82199
2011,"2011-02-25",2,8,56,11.6302803192525,82192
2011,"2011-02-26",2,9,57,15.534515901404,82194
2011,"2011-02-27",2,9,58,25.6182933060807,82194
2011,"2011-02-28",2,9,59,21.2617862835035,82193
2011,"2011-03-01",3,9,60,21.7054236215874,82196
2011,"2011-03-02",3,9,61,14.5851795077679,82197
2011,"2011-03-03",3,9,62,19.8988624612203,82195
2011,"2011-03-04",3,9,63,27.6993174601243,82193
2011,"2011-03-05",3,10,64,27.7131282163583,82197
2011,"2011-03-06",3,10,65,22.9621411192214,82200
2011,"2011-03-07",3,10,66,28.060099517014,82197
2011,"2011-03-08",3,10,67,29.4293292452945,82191
2011,"2011-03-09",3,10,68,23.8158394160584,82200
2011,"2011-03-10",3,10,69,20.0419845006509,82197
2011,"2011-03-11",3,10,70,17.9303163017032,82200
2011,"2011-03-12",3,11,71,17.2684493539989,82198
2011,"2011-03-13",3,11,72,17.2801771332636,82198
2011,"2011-03-14",3,11,73,12.504367715405,82194
2011,"2011-03-15",3,11,74,12.8910044284393,82196
2011,"2011-03-16",3,11,75,12.3234013042632,82192
2011,"2011-03-17",3,11,76,11.6858606258212,82196
2011,"2011-03-18",3,11,77,14.4160492475394,82197
2011,"2011-03-19",3,12,78,13.8374452554745,82200
2011,"2011-03-20",3,12,79,8.92630759310403,82193
2011,"2011-03-21",3,12,80,8.84524794393888,82196
2011,"2011-03-22",3,12,81,8.82528925820934,82193
2011,"2011-03-23",3,12,82,5.66426998552259,82197
2011,"2011-03-24",3,12,83,5.81124615253598,82197
2011,"2011-03-25",3,12,84,9.49369183040331,82195
2011,"2011-03-26",3,13,85,11.8786573719236,82197
2011,"2011-03-27",3,13,86,11.3300402710693,82193
2011,"2011-03-28",3,13,87,13.9361753899311,82194
2011,"2011-03-29",3,13,88,18.5063568343573,82195
2011,"2011-03-30",3,13,89,14.8414681622424,82198
2011,"2011-03-31",3,13,90,30.3159354697423,82194
2011,"2011-04-01",4,13,91,31.3243220225567,82193
2011,"2011-04-02",4,14,92,33.70089910333,82193
2011,"2011-04-03",4,14,93,23.1466147575887,82195
2011,"2011-04-04",4,14,94,4.6254729491344,82197
2011,"2011-04-05",4,14,95,3.9876756493704,82195
2011,"2011-04-06",4,14,96,3.61492232265599,82199
2011,"2011-04-07",4,14,97,7.11285769904614,82192
2011,"2011-04-08",4,14,98,3.38307113917582,82191
2011,"2011-04-09",4,15,99,4.07596291880581,82198
2011,"2011-04-10",4,15,100,4.08730351841939,82196
2011,"2011-04-11",4,15,101,2.54071415536225,82195
2011,"2011-04-12",4,15,102,2.52692410638246,82194
2011,"2011-04-13",4,15,103,2.59626263732253,82197
2011,"2011-04-14",4,15,104,2.45154932661776,82197
2011,"2011-04-15",4,15,105,1.79063910551993,82193
2011,"2011-04-16",4,16,106,1.50310831032008,82199
2011,"2011-04-17",4,16,107,1.38982762186295,82203
2011,"2011-04-18",4,16,108,1.22746405196954,82202
2011,"2011-04-19",4,16,109,4.93176482037931,82201
2011,"2011-04-20",4,16,110,1.44874820563977,82202
2011,"2011-04-21",4,16,111,1.43496666828865,82204
2011,"2011-04-22",4,16,112,1.21013575981704,82204
2011,"2011-04-23",4,17,113,1.21017481113828,82203
2011,"2011-04-24",4,17,114,1.15224134784989,82205
2011,"2011-04-25",4,17,115,1.12217018429536,82205
2011,"2011-04-26",4,17,116,1.19110992165831,82204
2011,"2011-04-27",4,17,117,1.0844018393713,82202
2011,"2011-04-28",4,17,118,1.09621186316968,82204
2011,"2011-04-29",4,17,119,1.47600452538229,82203
2011,"2011-04-30",4,18,120,0.989513892268016,82204
2011,"2011-05-01",5,18,121,0.989501855118302,82205
2011,"2011-05-02",5,18,122,0.917059997080434,82204
2011,"2011-05-03",5,18,123,0.818259229973846,82205
2011,"2011-05-04",5,18,124,0.784694175465914,82204
2011,"2011-05-05",5,18,125,0.58632393372424,82202
2011,"2011-05-06",5,18,126,0.450586346163204,82204
2011,"2011-05-09",5,19,129,0.323463578414676,82204
2011,"2011-05-10",5,19,130,0.288911866674776,82205
2011,"2011-05-11",5,19,131,0.0305942460920869,82205
2011,"2011-05-12",5,19,132,0.0365792834985706,82205
2011,"2011-05-13",5,19,133,0,82205
2012,"2011-11-28",11,48,332,0.221887012797431,82204
2012,"2011-11-30",11,48,334,0.0890478449691617,82203
2012,"2011-12-01",12,48,335,0.0939138474264929,82203
2012,"2011-12-02",12,48,336,0.180161549316335,82204
2012,"2011-12-03",12,49,337,0.144518514914116,82204
2012,"2011-12-04",12,49,338,0.145005109240426,82204
2012,"2011-12-05",12,49,339,0.404598260446445,82205
2012,"2011-12-06",12,49,340,0.755428501915942,82205
2012,"2011-12-07",12,49,341,0.639652571651015,82204
2012,"2011-12-08",12,49,342,0.529755243053866,82204
2012,"2011-12-09",12,49,343,0.488145489933702,82205
2012,"2011-12-10",12,50,344,0.497323731205294,82204
2012,"2011-12-11",12,50,345,0.496952740100967,82205
2012,"2011-12-12",12,50,346,0.715837621497999,82203
2012,"2011-12-13",12,50,347,0.696843257709385,82205
2012,"2011-12-14",12,50,348,0.715439637973821,82204
2012,"2011-12-15",12,50,349,0.751240875912409,82200
2012,"2011-12-16",12,50,350,0.785328467153285,82200
2012,"2011-12-17",12,51,351,1.13247852850296,82202
2012,"2011-12-18",12,51,352,1.06934306569343,82200
2012,"2011-12-19",12,51,353,0.853190919928955,82202
2012,"2011-12-20",12,51,354,0.78997116893544,82203
2012,"2011-12-21",12,51,355,0.781120369807189,82205
2012,"2011-12-22",12,51,356,0.704183545612691,82203
2012,"2011-12-23",12,51,357,0.72173426437313,82202
2012,"2011-12-24",12,52,358,0.753977908617586,82204
2012,"2011-12-25",12,52,359,0.78076492628096,82204
2012,"2011-12-26",12,52,360,0.7715964525979,82201
2012,"2011-12-27",12,52,361,0.833714508162818,82202
2012,"2011-12-28",12,52,362,1.15370859235289,82201
2012,"2011-12-29",12,52,363,1.26096688645045,82202
2012,"2011-12-30",12,52,364,1.31723458352088,82201
2012,"2011-12-31",12,53,365,1.51672790092216,82198
2012,"2012-01-01",1,1,1,1.38718507074123,82201
2012,"2012-01-02",1,1,2,1.41158866680454,82201
2012,"2012-01-03",1,1,3,2.57508181563804,82197
2012,"2012-01-04",1,1,4,1.55267383582307,82204
2012,"2012-01-05",1,1,5,1.71831054449905,82204
2012,"2012-01-06",1,1,6,1.67239638456017,82203
2012,"2012-01-07",1,1,7,1.65242144447283,82203
2012,"2012-01-08",1,2,8,1.34938264095858,82205
2012,"2012-01-09",1,2,9,1.5286560663755,82199
2012,"2012-01-10",1,2,10,1.13221411192214,82200
2012,"2012-01-11",1,2,11,1.20085641643249,82203
2012,"2012-01-12",1,2,12,1.30699982968784,82202
2012,"2012-01-13",1,2,13,1.78132184956753,82203
2012,"2012-01-14",1,2,14,1.80036496350365,82200
2012,"2012-01-15",1,3,15,3.31485851925744,82202
2012,"2012-01-16",1,3,16,3.01284702790822,82198
2012,"2012-01-17",1,3,17,1.62473389049061,82203
2012,"2012-01-18",1,3,18,3.84673406572016,82197
2012,"2012-01-19",1,3,19,3.88678969842216,82201
2012,"2012-01-20",1,3,20,5.92836895825983,82199
2012,"2012-01-21",1,3,21,6.11701299333301,82196
2012,"2012-01-22",1,4,22,8.55009306909011,82197
2012,"2012-01-23",1,4,23,6.79216039319692,82198
2012,"2012-01-24",1,4,24,4.84289155453904,82198
2012,"2012-01-25",1,4,25,5.27861991775956,82198
2012,"2012-01-26",1,4,26,6.43567439993187,82199
2012,"2012-01-27",1,4,27,2.64683698296837,82200
2012,"2012-01-28",1,4,28,2.60471567267684,82194
2012,"2012-01-29",1,5,29,2.39850108890051,82193
2012,"2012-01-30",1,5,30,5.76888077858881,82200
2012,"2012-01-31",1,5,31,6.62304894220124,82199
2012,"2012-02-01",2,5,32,3.39338418677081,82197
2012,"2012-02-02",2,5,33,3.44329407757068,82196
2012,"2012-02-03",2,5,34,3.44409163351461,82197
2012,"2012-02-04",2,5,35,3.45647201946472,82200
2012,"2012-02-05",2,6,36,3.18373801761471,82204
2012,"2012-02-06",2,6,37,2.56450808403995,82199
2012,"2012-02-07",2,6,38,2.68386029367039,82201
2012,"2012-02-08",2,6,39,2.76180048661801,82200
2012,"2012-02-09",2,6,40,3.00164227582935,82203
2012,"2012-02-10",2,6,41,3.1123708957312,82201
2012,"2012-02-11",2,6,42,2.77602861383489,82198
2012,"2012-02-12",2,7,43,3.5474750915439,82201
2012,"2012-02-13",2,7,44,5.35345572222831,82197
2012,"2012-02-14",2,7,45,5.93670470304859,82202
2012,"2012-02-15",2,7,46,5.52969658629164,82198
2012,"2012-02-16",2,7,47,4.57770775800192,82199
2012,"2012-02-17",2,7,48,4.45809104401353,82202
2012,"2012-02-18",2,7,49,2.7331808559819,82198
2012,"2012-02-19",2,8,50,2.78140587362223,82198
2012,"2012-02-20",2,8,51,5.71770946118566,82199
2012,"2012-02-21",2,8,52,4.96724941299561,82197
2012,"2012-02-22",2,8,53,2.69592194267361,82196
2012,"2012-02-23",2,8,54,2.31999221430136,82202
2012,"2012-02-24",2,8,55,2.25790754257908,82200
2012,"2012-02-25",2,8,56,2.26524405080539,82196
2012,"2012-02-26",2,9,57,2.38274368582413,82196
2012,"2012-02-27",2,9,58,4.38080291970803,82200
2012,"2012-02-28",2,9,59,4.52683187950898,82197
2012,"2012-02-29",2,9,60,4.90457824875598,82193
2012,"2012-03-01",3,9,61,2.74142964891365,82202
2012,"2012-03-02",3,9,62,4.44711134901035,82201
2012,"2012-03-03",3,9,63,3.00306569343066,82200
2012,"2012-03-04",3,10,64,4.65099756690998,82200
2012,"2012-03-05",3,10,65,6.28653804043697,82202
2012,"2012-03-06",3,10,66,4.25468392622512,82196
2012,"2012-03-07",3,10,67,2.75447368100921,82203
2012,"2012-03-08",3,10,68,2.25926106157009,82199
2012,"2012-03-09",3,10,69,1.84825002128928,82201
2012,"2012-03-10",3,10,70,2.10138562791207,82201
2012,"2012-03-11",3,11,71,2.97721383471818,82199
2012,"2012-03-12",3,11,72,2.37749391727494,82200
2012,"2012-03-13",3,11,73,1.99382002652036,82201
2012,"2012-03-14",3,11,74,1.8246514683341,82202
2012,"2012-03-15",3,11,75,1.75978394423426,82201
2012,"2012-03-16",3,11,76,1.80404131336602,82201
2012,"2012-03-17",3,11,77,1.84234343827551,82204
2012,"2012-03-18",3,12,78,1.76538283740055,82202
2012,"2012-03-19",3,12,79,1.3228796652231,82204
2012,"2012-03-20",3,12,80,1.29535418415386,82203
2012,"2012-03-21",3,12,81,1.31353560913891,82198
2012,"2012-03-22",3,12,82,1.28679001982896,82203
2012,"2012-03-23",3,12,83,1.17437107683324,82204
2012,"2012-03-24",3,12,84,1.12893690011313,82203
2012,"2012-03-25",3,13,85,1.0934394121869,82203
2012,"2012-03-26",3,13,86,0.92335016118241,82205
2012,"2012-03-27",3,13,87,0.910879164993978,82203
2012,"2012-03-28",3,13,88,0.868654428670486,82203
2012,"2012-03-29",3,13,89,0.82409829085822,82205
2012,"2012-03-30",3,13,90,0.827309774344626,82205
2012,"2012-03-31",3,13,91,0.750191598846757,82203
2012,"2012-04-01",4,14,92,0.751602739559384,82203
2012,"2012-04-02",4,14,93,0.726956437113001,82203
2012,"2012-04-03",4,14,94,0.719162084570094,82204
2012,"2012-04-04",4,14,95,0.563889835044523,82204
2012,"2012-04-05",4,14,96,0.608332826470409,82205
2012,"2012-04-06",4,14,97,0.540137461224986,82205
2012,"2012-04-07",4,14,98,0.621234976400175,82204
2012,"2012-04-08",4,15,99,0.557393800788283,82204
2012,"2012-04-09",4,15,100,0.292172009001886,82205
2012,"2012-04-10",4,15,101,0.0832066176023356,82205
2012,"2012-04-11",4,15,102,0.0117997688705067,82205
2012,"2012-04-12",4,15,103,0,82205
2012,"2012-04-13",4,15,104,0,82205
2013,"2012-11-29",11,48,334,1.06395143729548,82203
2013,"2012-12-04",12,49,339,0.494136538367963,82204
2013,"2012-12-05",12,49,340,0.433117609848669,82204
2013,"2012-12-06",12,49,341,0.523386655312937,82205
2013,"2012-12-07",12,49,342,0.555842102061918,82205
2013,"2012-12-08",12,49,343,0.51274253390913,82205
2013,"2012-12-09",12,50,344,1.09476885644769,82200
2013,"2012-12-10",12,50,345,1.07081680819485,82198
2013,"2012-12-11",12,50,346,0.637628797002542,82203
2013,"2012-12-12",12,50,347,0.862012335316229,82203
2013,"2012-12-13",12,50,348,0.903616656326411,82203
2013,"2012-12-14",12,50,349,0.854845380890976,82202
2013,"2012-12-15",12,50,350,1.33438765951752,82201
2013,"2012-12-16",12,51,351,1.50566909975669,82200
2013,"2012-12-17",12,51,352,1.30895377128954,82200
2013,"2012-12-18",12,51,353,0.730891351686719,82201
2013,"2012-12-19",12,51,354,0.900321152255365,82204
2013,"2012-12-20",12,51,355,1.04802802851512,82202
2013,"2012-12-21",12,51,356,1.07346625953456,82201
2013,"2012-12-22",12,51,357,0.940645490930767,82201
2013,"2012-12-23",12,52,358,0.933297648447099,82201
2013,"2012-12-24",12,52,359,0.873423111078671,82203
2013,"2012-12-25",12,52,360,1.07654408097225,82201
2013,"2012-12-26",12,52,361,1.546172280817,82203
2013,"2012-12-27",12,52,362,1.84936556405796,82199
2013,"2012-12-28",12,52,363,2.01778545534172,82202
2013,"2012-12-29",12,52,364,2.17700729927007,82200
2013,"2012-12-31",12,53,366,1.77202438163834,82193
2013,"2013-01-01",1,1,1,1.66119613615903,82198
2013,"2013-01-02",1,1,2,2.29917274939173,82200
2013,"2013-01-03",1,1,3,2.8807922044744,82201
2013,"2013-01-04",1,1,4,1.81698519482731,82201
2013,"2013-01-05",1,1,5,1.82352368670771,82198
2013,"2013-01-06",1,1,6,2.28020828264149,82196
2013,"2013-01-07",1,1,7,2.19990267639903,82200
2013,"2013-01-08",1,2,8,1.27240875912409,82200
2013,"2013-01-09",1,2,9,1.32477738309571,82204
2013,"2013-01-10",1,2,10,1.57918810748999,82203
2013,"2013-01-11",1,2,11,1.08068852259595,82205
2013,"2013-01-12",1,2,12,1.07676025497543,82204
2013,"2013-01-13",1,2,13,1.47893046567077,82204
2013,"2013-01-14",1,2,14,1.75645065145193,82201
2013,"2013-01-15",1,3,15,1.87041677818058,82202
2013,"2013-01-16",1,3,16,2.18860625524616,82203
2013,"2013-01-17",1,3,17,2.55963503649635,82200
2013,"2013-01-18",1,3,18,2.77370220324343,82197
2013,"2013-01-19",1,3,19,5.40840135764772,82201
2013,"2013-01-20",1,3,20,5.83289131122412,82198
2013,"2013-01-21",1,3,21,4.7941312440692,82198
2013,"2013-01-22",1,4,22,7.02251961798163,82195
2013,"2013-01-23",1,4,23,9.58770286381664,82198
2013,"2013-01-24",1,4,24,8.10785983696313,82190
2013,"2013-01-25",1,4,25,11.1930601518396,82192
2013,"2013-01-26",1,4,26,10.3477054844518,82196
2013,"2013-01-27",1,4,27,12.6422141119221,82200
2013,"2013-01-28",1,4,28,8.43433827286663,82194
2013,"2013-01-29",1,5,29,8.2384028614183,82197
2013,"2013-01-30",1,5,30,6.48302290782126,82199
2013,"2013-01-31",1,5,31,4.1588885103898,82196
2013,"2013-02-01",2,5,32,6.96502135218328,82193
2013,"2013-02-02",2,5,33,13.4351455271099,82184
2013,"2013-02-03",2,5,34,15.9875165776442,82189
2013,"2013-02-04",2,5,35,13.5945255474453,82200
2013,"2013-02-05",2,6,36,23.2485400038933,82192
2013,"2013-02-06",2,6,37,19.7817115604545,82194
2013,"2013-02-07",2,6,38,20.0134077940407,82191
2013,"2013-02-08",2,6,39,18.0102680146477,82197
2013,"2013-02-09",2,6,40,27.2367847974987,82197
2013,"2013-02-10",2,6,41,24.6100391737025,82198
2013,"2013-02-11",2,6,42,11.1519332311361,82194
2013,"2013-02-12",2,7,43,10.093080123604,82198
2013,"2013-02-13",2,7,44,9.56339039137681,82197
2013,"2013-02-14",2,7,45,11.9041205883426,82197
2013,"2013-02-15",2,7,46,10.8830735914936,82197
2013,"2013-02-16",2,7,47,14.3204964409564,82185
2013,"2013-02-17",2,7,48,38.7411030404789,82191
2013,"2013-02-18",2,7,49,35.3814558417384,82193
2013,"2013-02-19",2,8,50,19.0847333909172,82199
2013,"2013-02-20",2,8,51,13.6123216175773,82197
2013,"2013-02-21",2,8,52,16.3764933453369,82198
2013,"2013-02-22",2,8,53,18.4016498156732,82191
2013,"2013-02-23",2,8,54,16.6529013104262,82187
2013,"2013-02-24",2,8,55,20.0914720948059,82189
2013,"2013-02-25",2,8,56,16.1726181061648,82193
2013,"2013-02-26",2,9,57,17.5991848652594,82195
2013,"2013-02-27",2,9,58,12.1177901869898,82197
2013,"2013-02-28",2,9,59,10.3629937832281,82197
2013,"2013-03-01",3,9,60,8.04491702759258,82196
2013,"2013-03-02",3,9,61,8.85450762323108,82183
2013,"2013-03-03",3,9,62,34.0445271725245,82197
2013,"2013-03-04",3,9,63,14.9474529461146,82193
2013,"2013-03-05",3,10,64,16.8139393423278,82199
2013,"2013-03-06",3,10,65,16.3361598072969,82199
2013,"2013-03-07",3,10,66,19.0072509611173,82196
2013,"2013-03-08",3,10,67,16.1126993588886,82201
2013,"2013-03-09",3,10,68,13.4589948538268,82197
2013,"2013-03-10",3,10,69,12.9499744519331,82198
2013,"2013-03-11",3,10,70,9.78912665296043,82201
2013,"2013-03-12",3,11,71,8.59677851042605,82198
