"ice.year","date","month","week","jday","mean.ice.conc","n"
2010,"2010-02-24",2,8,55,5.79574339318136,19828
2010,"2010-02-25",2,8,56,7.46482069904675,19827
2010,"2010-02-26",2,9,57,7.02279719574318,19827
2010,"2010-02-27",2,9,58,6.7997175568669,19827
2010,"2010-02-28",2,9,59,7.90386846219801,19827
2010,"2010-03-01",3,9,60,4.12687846696924,19830
2010,"2010-03-02",3,9,61,4.80098875044141,19823
2010,"2010-03-04",3,9,63,3.54229508196721,19825
2010,"2010-03-05",3,10,64,3.09074401008827,19825
2010,"2010-03-08",3,10,67,2.66491803278689,19825
2010,"2010-03-09",3,10,68,3.21033787191125,19830
2010,"2010-03-10",3,10,69,2.98673525999899,19827
2010,"2010-03-11",3,10,70,2.88409159689297,19826
2010,"2010-03-13",3,11,72,2.4962421185372,19825
2010,"2010-03-14",3,11,73,2.51535784536238,19827
2010,"2010-03-17",3,11,76,1.39183055975794,19830
2010,"2010-03-22",3,12,81,0.145227169582976,19831
2010,"2010-03-24",3,12,83,0.183198023296858,19831
2010,"2010-03-25",3,12,84,0.146487822096717,19831
2010,"2010-03-29",3,13,88,0,19831
2010,"2010-03-30",3,13,89,0.106152294503278,19830
2010,"2010-04-03",4,14,93,0,19831
2010,"2010-04-04",4,14,94,0.444276348966213,19830
2011,"2010-12-02",12,48,336,0.0073622106802481,19831
2011,"2010-12-08",12,49,342,0.189097877061167,19831
2011,"2010-12-09",12,49,343,0.652393201190296,19827
2011,"2010-12-10",12,50,344,0.759493670886076,19829
2011,"2010-12-11",12,50,345,0.773071104387292,19830
2011,"2010-12-12",12,50,346,0.782108819524986,19831
2011,"2010-12-13",12,50,347,0.986434010792274,19829
2011,"2010-12-14",12,50,348,0.812941295138188,19828
2011,"2010-12-15",12,50,349,1.01270929997983,19828
2011,"2010-12-16",12,50,350,1.27848101265823,19829
2011,"2010-12-17",12,51,351,1.94109637399768,19829
2011,"2010-12-18",12,51,352,2.04891578416541,19830
2011,"2010-12-19",12,51,353,1.78150370631839,19831
2011,"2010-12-20",12,51,354,1.86444780635401,19830
2011,"2010-12-21",12,51,355,1.4899904190409,19831
2011,"2010-12-22",12,51,356,1.34526751046342,19831
2011,"2010-12-23",12,51,357,1.50983556945425,19826
2011,"2010-12-24",12,52,358,1.37371393988299,19828
2011,"2010-12-25",12,52,359,1.4040643437043,19831
2011,"2010-12-26",12,52,360,1.41754916792738,19830
2011,"2010-12-27",12,52,361,1.44467977811397,19830
2011,"2010-12-28",12,52,362,1.42357153663826,19829
2011,"2010-12-29",12,52,363,1.58797720510364,19829
2011,"2010-12-30",12,52,364,4.29067070095814,19830
2011,"2010-12-31",12,53,365,4.48620707045237,19829
2011,"2011-01-01",1,1,1,2.65338645418327,19829
2011,"2011-01-02",1,1,2,2.31596731894291,19828
2011,"2011-01-03",1,1,3,2.14089762985376,19830
2011,"2011-01-04",1,1,4,1.84088960613243,19829
2011,"2011-01-05",1,1,5,1.45559086094719,19827
2011,"2011-01-06",1,1,6,2.37677139543093,19829
2011,"2011-01-07",1,1,7,2.02642594180241,19829
2011,"2011-01-08",1,2,8,2.12527738551543,19828
2011,"2011-01-09",1,2,9,1.68751260843252,19828
2011,"2011-01-10",1,2,10,3.02804115392374,19828
2011,"2011-01-11",1,2,11,1.84346159665137,19829
2011,"2011-01-12",1,2,12,3.91263996771916,19826
2011,"2011-01-13",1,2,13,2.76453972257251,19825
2011,"2011-01-14",1,2,14,2.2956425257212,19828
2011,"2011-01-15",1,3,15,9.55832366735589,19829
2011,"2011-01-16",1,3,16,9.54498688723018,19828
2011,"2011-01-17",1,3,17,4.44249394673123,19824
2011,"2011-01-18",1,3,18,15.5029006709378,19823
2011,"2011-01-19",1,3,19,7.77023551364164,19829
2011,"2011-01-20",1,3,20,12.4659503631961,19824
2011,"2011-01-21",1,3,21,12.4974271012007,19822
2011,"2011-01-22",1,4,22,11.5420240137221,19822
2011,"2011-01-23",1,4,23,15.2998032588407,19823
2011,"2011-01-24",1,4,24,21.818255168936,19830
2011,"2011-01-25",1,4,25,19.8644204579845,19826
2011,"2011-01-26",1,4,26,18.288106526783,19826
2011,"2011-01-27",1,4,27,17.7753064003631,19827
2011,"2011-01-28",1,4,28,17.9974781863116,19827
2011,"2011-01-29",1,5,29,18.3293820933165,19825
2011,"2011-01-30",1,5,30,20.3589872907,19828
2011,"2011-01-31",1,5,31,19.3508170264273,19828
2011,"2011-02-01",2,5,32,23.17961262988,19826
2011,"2011-02-02",2,5,33,26.2953101361573,19830
2011,"2011-02-03",2,5,34,17.0797942096237,19826
2011,"2011-02-04",2,5,35,21.2915720986534,19827
2011,"2011-02-05",2,6,36,20.0448882836536,19827
2011,"2011-02-06",2,6,37,18.2352466458186,19826
2011,"2011-02-07",2,6,38,16.8559612668953,19828
2011,"2011-02-08",2,6,39,14.0550819672131,19825
2011,"2011-02-09",2,6,40,13.0536669020478,19826
2011,"2011-02-10",2,6,41,20.4602854405164,19829
2011,"2011-02-11",2,6,42,20.7701619004388,19827
2011,"2011-02-12",2,7,43,20.7586624300197,19827
2011,"2011-02-13",2,7,44,23.7045294058307,19826
2011,"2011-02-14",2,7,45,9.30562840427678,19828
2011,"2011-02-15",2,7,46,8.86366387571875,19826
2011,"2011-02-16",2,7,47,14.4346817310602,19826
2011,"2011-02-17",2,7,48,18.7153303076147,19830
2011,"2011-02-18",2,7,49,9.39342277817008,19826
2011,"2011-02-19",2,8,50,9.44325633007162,19826
2011,"2011-02-20",2,8,51,8.98456416464891,19824
2011,"2011-02-21",2,8,52,13.9026727181039,19830
2011,"2011-02-22",2,8,53,15.6247415401684,19829
2011,"2011-02-23",2,8,54,26.1202340125076,19828
2011,"2011-02-24",2,8,55,32.373493368299,19829
2011,"2011-02-25",2,8,56,16.232701230583,19828
2011,"2011-02-26",2,9,57,16.0366241234929,19823
2011,"2011-02-27",2,9,58,14.7577056954043,19823
2011,"2011-02-28",2,9,59,11.8306520752433,19829
2011,"2011-03-01",3,9,60,11.7426611520226,19826
2011,"2011-03-02",3,9,61,8.73125220636441,19829
2011,"2011-03-03",3,9,62,8.80255194674198,19828
2011,"2011-03-04",3,9,63,10.9379602542116,19826
2011,"2011-03-05",3,10,64,10.9546050640573,19826
2011,"2011-03-06",3,10,65,10.7199636840512,19826
2011,"2011-03-07",3,10,66,8.89755359394704,19825
2011,"2011-03-08",3,10,67,11.3836376475335,19826
2011,"2011-03-09",3,10,68,8.57552070200212,19829
2011,"2011-03-10",3,10,69,8.42061730885616,19828
2011,"2011-03-11",3,10,70,5.32253997074696,19827
2011,"2011-03-12",3,11,71,4.91653638610117,19829
2011,"2011-03-13",3,11,72,4.90634928639871,19829
2011,"2011-03-14",3,11,73,6.46290412064357,19827
2011,"2011-03-15",3,11,74,6.84288308282054,19826
2011,"2011-03-16",3,11,75,5.10485172483357,19828
2011,"2011-03-17",3,11,76,4.50963284244503,19828
2011,"2011-03-18",3,11,77,2.36881937436932,19820
2011,"2011-03-19",3,12,78,2.64302648171501,19825
2011,"2011-03-20",3,12,79,3.00267312250971,19827
2011,"2011-03-21",3,12,80,1.89560744364315,19829
2011,"2011-03-22",3,12,81,1.88000605265813,19826
2011,"2011-03-23",3,12,82,1.60322743318205,19830
2011,"2011-03-24",3,12,83,1.17760968229955,19830
2011,"2011-03-25",3,12,84,1.10539586485124,19830
2011,"2011-03-26",3,13,85,1.11749873928391,19830
2011,"2011-03-27",3,13,86,1.29022495712701,19826
2011,"2011-03-28",3,13,87,0.906248424025417,19829
2011,"2011-03-29",3,13,88,0.871595723219689,19828
2011,"2011-03-30",3,13,89,0.830181066222828,19827
2011,"2011-03-31",3,13,90,0.749155277623683,19829
2011,"2011-04-01",4,13,91,1.71196611366043,19831
2011,"2011-04-02",4,14,92,1.70692350360547,19831
2011,"2011-04-03",4,14,93,1.67271810388301,19830
2011,"2011-04-04",4,14,94,0.0751462578172282,19828
2011,"2011-04-05",4,14,95,0.190973272818961,19830
2011,"2011-04-06",4,14,96,0.190317700453858,19830
2011,"2011-04-07",4,14,97,0.173768342494075,19831
2011,"2011-04-08",4,14,98,0.0282386163078009,19831
2011,"2011-04-09",4,15,99,0.0282386163078009,19831
2011,"2011-04-10",4,15,100,0.0277343553023045,19831
2011,"2011-04-11",4,15,101,0,19831
2011,"2011-04-12",4,15,102,0.0984821743734557,19831
2011,"2011-04-13",4,15,103,0.0937421209217891,19831
2011,"2011-04-14",4,15,104,0.0932882860168423,19831
2012,"2011-12-29",12,52,363,0.398870455347688,19831
2012,"2011-12-30",12,52,364,0.907807141416179,19828
2012,"2011-12-31",12,53,365,0.930455393615412,19829
2012,"2012-01-01",1,1,1,0.97125567322239,19830
2012,"2012-01-02",1,1,2,0.975794251134644,19830
2012,"2012-01-03",1,1,3,0.489133175331552,19831
2012,"2012-01-04",1,1,4,0.711008017749987,19831
2012,"2012-01-05",1,1,5,1.29536056480081,19830
2012,"2012-01-06",1,1,6,1.32822348847764,19831
2012,"2012-01-07",1,1,7,1.32482727318574,19829
2012,"2012-01-08",1,2,8,2.22037317196167,19830
2012,"2012-01-09",1,2,9,1.20883554390035,19829
2012,"2012-01-10",1,2,10,1.1059505799294,19830
2012,"2012-01-11",1,2,11,1.06208079076101,19829
2012,"2012-01-12",1,2,12,1.04392556356851,19829
2012,"2012-01-13",1,2,13,1.01674399838612,19828
2012,"2012-01-14",1,2,14,1.05754198396288,19829
2012,"2012-01-15",1,3,15,1.16647334711786,19829
2012,"2012-01-16",1,3,16,1.52957789096777,19829
2012,"2012-01-17",1,3,17,1.20625315179022,19830
2012,"2012-01-18",1,3,18,1.09817961777016,19831
2012,"2012-01-19",1,3,19,1.05773788512934,19831
2012,"2012-01-20",1,3,20,1.37885129342948,19831
2012,"2012-01-21",1,3,21,1.50753870203217,19831
2012,"2012-01-22",1,4,22,1.51671625233221,19831
2012,"2012-01-23",1,4,23,1.24631833770426,19828
2012,"2012-01-24",1,4,24,1.88420999546119,19829
2012,"2012-01-25",1,4,25,1.35004286650865,19829
2012,"2012-01-26",1,4,26,1.24437720625315,19830
2012,"2012-01-27",1,4,27,1.3047907211296,19830
2012,"2012-01-28",1,4,28,1.64316691880988,19830
2012,"2012-01-29",1,5,29,2.62580710250202,19824
2012,"2012-01-30",1,5,30,1.26192637418053,19830
2012,"2012-01-31",1,5,31,1.29359556227937,19830
2012,"2012-02-01",2,5,32,1.17371791639353,19831
2012,"2012-02-02",2,5,33,1.17835711764409,19831
2012,"2012-02-03",2,5,34,1.27436841309062,19831
2012,"2012-02-04",2,5,35,1.26761131561696,19831
2012,"2012-02-05",2,6,36,1.62694770813373,19831
2012,"2012-02-06",2,6,37,1.35632879475542,19830
2012,"2012-02-07",2,6,38,1.24446461895395,19827
2012,"2012-02-08",2,6,39,1.24800806858296,19830
2012,"2012-02-09",2,6,40,1.19409006101558,19831
2012,"2012-02-10",2,6,41,1.16137165910237,19830
2012,"2012-02-11",2,6,42,1.16595229690888,19831
2012,"2012-02-12",2,7,43,1.17881996974281,19830
2012,"2012-02-13",2,7,44,1.57892082702975,19830
2012,"2012-02-14",2,7,45,1.54915510718789,19825
2012,"2012-02-15",2,7,46,1.480129110349,19828
2012,"2012-02-16",2,7,47,2.14050128599526,19829
2012,"2012-02-17",2,7,48,2.69534520147259,19829
2012,"2012-02-18",2,7,49,1.46785011851329,19829
2012,"2012-02-19",2,8,50,1.13081190115986,19830
2012,"2012-02-20",2,8,51,1.27523074595249,19827
2012,"2012-02-21",2,8,52,1.0993444276349,19830
2012,"2012-02-22",2,8,53,1.07952196056679,19831
2012,"2012-02-23",2,8,54,1.09807876556906,19831
2012,"2012-02-24",2,8,55,1.01886031265759,19830
2012,"2012-02-25",2,8,56,1.02138174483106,19830
2012,"2012-02-26",2,9,57,1.01180030257186,19830
2012,"2012-02-27",2,9,58,0.895153562963336,19829
2012,"2012-02-28",2,9,59,1.07866868381241,19830
2012,"2012-02-29",2,9,60,1.08472012102874,19830
2012,"2012-03-01",3,9,61,0.749407433556912,19829
2012,"2012-03-02",3,9,62,0.833039181080127,19831
2012,"2012-03-03",3,9,63,0.517876052644849,19831
2012,"2012-03-04",3,10,64,0.639402954969492,19831
2012,"2012-03-05",3,10,65,0.56933938477055,19830
2012,"2012-03-06",3,10,66,0.49215874136453,19831
2012,"2012-03-07",3,10,67,0.412506303580434,19830
2012,"2012-03-08",3,10,68,0.467954213100701,19831
2012,"2012-03-09",3,10,69,0.483082043265594,19831
2012,"2012-03-10",3,10,70,0.479047955221623,19831
2012,"2012-03-11",3,11,71,0.530509329299042,19830
2012,"2012-03-12",3,11,72,0.477535172205133,19831
2012,"2012-03-13",3,11,73,0.367102012001412,19831
2012,"2012-03-14",3,11,74,0.0544601885936161,19831
2012,"2012-03-15",3,11,75,0.0983358547655068,19830
2013,"2012-12-25",12,52,360,0.993948562783661,19830
2013,"2012-12-26",12,52,361,1.43671205244579,19830
2013,"2012-12-27",12,52,362,1.32741577567077,19828
2013,"2012-12-28",12,52,363,1.15689142165515,19829
2013,"2012-12-29",12,52,364,1.03423932227321,19831
2013,"2012-12-30",12,53,365,1.02465836316878,19831
2013,"2012-12-31",12,53,366,1.1079731706087,19829
2013,"2013-01-01",1,1,1,0.941550254677493,19829
2013,"2013-01-02",1,1,2,0.937468482097832,19830
2013,"2013-01-03",1,1,3,1.03479576399395,19830
2013,"2013-01-04",1,1,4,1.44326777609682,19830
2013,"2013-01-05",1,1,5,1.63649200665692,19829
2013,"2013-01-06",1,1,6,1.4357034795764,19830
2013,"2013-01-07",1,1,7,1.31659102370146,19830
2013,"2013-01-08",1,2,8,1.25559814403873,19828
2013,"2013-01-09",1,2,9,1.22152185971459,19831
2013,"2013-01-10",1,2,10,1.1961268848656,19829
2013,"2013-01-11",1,2,11,1.22874432677761,19830
2013,"2013-01-12",1,2,12,1.24720121028744,19830
2013,"2013-01-13",1,2,13,1.29904185577408,19830
2013,"2013-01-14",1,2,14,1.19630880943977,19831
2013,"2013-01-15",1,3,15,0.756833081190116,19830
2013,"2013-01-16",1,3,16,0.777648898078572,19829
2013,"2013-01-17",1,3,17,0.894548388723587,19829
2013,"2013-01-18",1,3,18,0.964800806858296,19830
2013,"2013-01-19",1,3,19,1.19878971255673,19830
2013,"2013-01-20",1,3,20,1.19415027735754,19830
2013,"2013-01-21",1,3,21,0.680550653018002,19831
2013,"2013-01-22",1,4,22,1.42855701820749,19827
2013,"2013-01-23",1,4,23,5.94351422231188,19828
2013,"2013-01-24",1,4,24,9.11061232724705,19826
2013,"2013-01-25",1,4,25,6.19224368349387,19829
2013,"2013-01-26",1,4,26,9.85787774863829,19828
2013,"2013-01-27",1,4,27,8.9081555454683,19827
2013,"2013-01-28",1,4,28,9.62481089258699,19830
2013,"2013-01-29",1,5,29,7.0283927580816,19829
2013,"2013-01-30",1,5,30,4.45811689949065,19829
2013,"2013-01-31",1,5,31,2.95218882388541,19828
2013,"2013-02-01",2,5,32,3.05951180149284,19828
2013,"2013-02-02",2,5,33,4.0996419746861,19831
2013,"2013-02-03",2,5,34,4.29937462174702,19828
2013,"2013-02-04",2,5,35,5.39018609107872,19829
2013,"2013-02-05",2,6,36,6.60377263327785,19827
2013,"2013-02-06",2,6,37,5.08922176829576,19827
2013,"2013-02-07",2,6,38,8.57827314908211,19828
2013,"2013-02-08",2,6,39,6.9632356649352,19829
2013,"2013-02-09",2,6,40,12.8223544840109,19826
2013,"2013-02-10",2,6,41,15.2162312115404,19826
2013,"2013-02-11",2,6,42,13.064756909421,19828
2013,"2013-02-12",2,7,43,6.21352564425841,19829
2013,"2013-02-13",2,7,44,5.20308638862272,19829
2013,"2013-02-14",2,7,45,6.97120524457892,19830
2013,"2013-02-15",2,7,46,6.4248323163044,19829
2013,"2013-02-16",2,7,47,5.36954109934443,19830
2013,"2013-02-17",2,7,48,9.480988401412,19830
2013,"2013-02-18",2,7,49,17.3572040950124,19829
2013,"2013-02-19",2,8,50,10.3005144759407,19826
2013,"2013-02-20",2,8,51,6.26153613394523,19829
2013,"2013-02-21",2,8,52,11.3753593222049,19829
2013,"2013-02-22",2,8,53,14.6257186081694,19830
2013,"2013-02-23",2,8,54,17.3183055975794,19830
2013,"2013-02-24",2,8,55,6.54511524688556,19827
2013,"2013-02-25",2,8,56,6.60598113873619,19829
2013,"2013-02-26",2,9,57,7.22295627616118,19829
2013,"2013-02-27",2,9,58,7.19683292147864,19829
2013,"2013-02-28",2,9,59,6.74224620505321,19829
2013,"2013-03-01",3,9,60,7.18719112455875,19830
2013,"2013-03-02",3,9,61,6.54926878466969,19830
2013,"2013-03-03",3,9,62,10.6408432944974,19827
2013,"2013-03-04",3,9,63,7.78174483106404,19830
2013,"2013-03-05",3,10,64,5.66683477910026,19828
2013,"2013-03-06",3,10,65,6.58109743796651,19828
2013,"2013-03-07",3,10,66,6.60720229989408,19827
2013,"2013-03-08",3,10,67,4.25791809562235,19828
2013,"2013-03-09",3,10,68,4.41232538201624,19829
2013,"2013-03-10",3,10,69,4.33849412476676,19829
2013,"2013-03-11",3,10,70,4.20759570282948,19827
2013,"2013-03-12",3,11,71,4.83439233484619,19830
2013,"2013-03-13",3,11,72,3.41799475489207,19828
2013,"2013-03-14",3,11,73,2.57449061932621,19828
2013,"2013-03-15",3,11,74,2.14363526326407,19828
2013,"2013-03-16",3,11,75,2.15755497276579,19828
2013,"2013-03-17",3,11,76,2.18075448860198,19828
2013,"2013-03-18",3,11,77,2.94654563792234,19830
2013,"2013-03-19",3,12,78,2.19577386655908,19829
2013,"2013-03-20",3,12,79,2.78017045741086,19829
2013,"2013-03-21",3,12,80,2.49727657857575,19828
2013,"2013-03-22",3,12,81,2.04982852531773,19828
2013,"2013-03-23",3,12,82,2.27689514298684,19827
2013,"2013-03-24",3,12,83,2.43922122465449,19826
2013,"2013-03-25",3,12,84,1.95964894582871,19826
2013,"2013-03-26",3,13,85,1.21840008070211,19826
2013,"2013-03-27",3,13,86,1.23408976298538,19830
2013,"2013-03-28",3,13,87,1.45648008068583,19830
2013,"2013-03-29",3,13,88,1.79082198688855,19830
2013,"2013-03-30",3,13,89,1.41416179140609,19828
2013,"2013-03-31",3,13,90,1.77600726135848,19831
2013,"2013-04-01",4,13,91,1.57639939485628,19830
2013,"2013-04-02",4,14,92,2.09808371154816,19830
2013,"2013-04-03",4,14,93,1.55033286261852,19828
2013,"2013-04-04",4,14,94,0.0887544125063036,19830
2013,"2013-04-05",4,14,95,0.04538349049468,19831
2013,"2013-04-06",4,14,96,0.064545408703545,19831
2013,"2013-04-07",4,14,97,0.0564772326156018,19831
2013,"2013-04-08",4,14,98,0.0211789622308507,19831
2014,"2013-11-25",11,47,329,0.733047643055205,19835
2014,"2013-11-26",11,48,330,0.587849760524326,19835
2014,"2013-11-27",11,48,331,0.798124432792175,19834
2014,"2013-11-28",11,48,332,1.13562569325401,19834
2014,"2013-11-29",11,48,333,1.1646667338913,19834
2014,"2013-11-30",11,48,334,1.20058491327148,19832
2014,"2013-12-01",12,48,335,1.14354863106943,19833
2014,"2013-12-02",12,48,336,0.858165683456865,19833
2014,"2013-12-03",12,49,337,0.650700816779268,19834
2014,"2013-12-04",12,49,338,0.574590370557096,19835
2014,"2013-12-05",12,49,339,0.467883432489664,19834
2014,"2013-12-06",12,49,340,0.345467379247756,19834
2014,"2013-12-07",12,49,341,0.348106690868754,19833
2014,"2013-12-08",12,49,342,0.343047292527982,19834
2014,"2013-12-09",12,49,343,0.886502294156204,19833
2014,"2013-12-10",12,50,344,1.04079471534466,19831
2014,"2013-12-11",12,50,345,1.28245852871477,19833
2014,"2013-12-12",12,50,346,3.1017948976505,19834
2014,"2013-12-13",12,50,347,2.89694464051629,19834
2014,"2013-12-14",12,50,348,2.3307451850358,19834
2014,"2013-12-15",12,50,349,2.77115054956136,19834
2014,"2013-12-16",12,50,350,7.31100912804478,19829
2014,"2013-12-17",12,51,351,9.20542557482856,19832
2014,"2013-12-18",12,51,352,8.89462539074317,19834
2014,"2013-12-19",12,51,353,3.42820409398003,19834
2014,"2013-12-20",12,51,354,3.06060300494101,19834
2014,"2013-12-21",12,51,355,3.0554126960117,19833
2014,"2013-12-22",12,51,356,2.99137800635305,19833
2014,"2013-12-23",12,51,357,1.71885241768769,19833
2014,"2013-12-24",12,52,358,1.70333770293436,19834
2014,"2013-12-25",12,52,359,2.23047052297141,19829
2014,"2013-12-26",12,52,360,3.53318204740292,19830
2014,"2013-12-27",12,52,361,2.36334291622535,19827
2014,"2013-12-28",12,52,362,1.62813918305598,19830
2014,"2013-12-29",12,52,363,1.62813918305598,19830
2014,"2013-12-30",12,52,364,3.48653826762126,19834
2014,"2013-12-31",12,53,365,4.56972874861349,19834
2014,"2014-01-01",1,1,1,6.64091963295351,19834
2014,"2014-01-02",1,1,2,8.26109318273497,19832
2014,"2014-01-03",1,1,3,21.4714869157465,19833
2014,"2014-01-04",1,1,4,16.1686418881436,19829
2014,"2014-01-05",1,1,5,11.6422411619345,19829
2014,"2014-01-06",1,1,6,7.48863006100943,19833
2014,"2014-01-07",1,1,7,14.3909031314608,19831
2014,"2014-01-09",1,2,9,19.8237934338595,19829
2014,"2014-01-10",1,2,10,21.3990217336493,19831
2014,"2014-01-11",1,2,11,23.717706967833,19834
2014,"2014-01-12",1,2,12,7.33306443480891,19834
2014,"2014-01-13",1,2,13,6.17286067268418,19831
2014,"2014-01-14",1,2,14,5.94039634915032,19831
2014,"2014-01-15",1,3,15,5.72347720855184,19832
2014,"2014-01-16",1,3,16,6.46122819401029,19834
2014,"2014-01-17",1,3,17,6.54427188382412,19832
2014,"2014-01-18",1,3,18,6.54427188382412,19832
2014,"2014-01-19",1,3,19,7.17429897115191,19828
2014,"2014-01-20",1,3,20,7.28690302082808,19829
2014,"2014-01-21",1,3,21,24.6370008067769,19832
2014,"2014-01-22",1,4,22,32.7947554210792,19830
2014,"2014-01-23",1,4,23,42.8815490898089,19831
2014,"2014-01-24",1,4,24,36.0010083694666,19834
2014,"2014-01-25",1,4,25,21.7685908747164,19835
2014,"2014-01-26",1,4,26,24.3972975698296,19834
2014,"2014-01-27",1,4,27,21.6105677120097,19834
2014,"2014-01-28",1,4,28,25.5469214865614,19831
2014,"2014-01-29",1,5,29,24.1151732136554,19831
2014,"2014-01-30",1,5,30,26.5466922146027,19832
2014,"2014-01-31",1,5,31,21.1014521984671,19832
2014,"2014-02-01",2,5,32,21.1014521984671,19832
2014,"2014-02-02",2,5,33,12.6091165792658,19832
2014,"2014-02-03",2,5,34,19.2625050423558,19832
2014,"2014-02-04",2,5,35,30.6480939895119,19832
2014,"2014-02-05",2,6,36,31.6775071849947,19833
2014,"2014-02-06",2,6,37,37.770405848248,19835
2014,"2014-02-07",2,6,38,45.014774847461,19831
2014,"2014-02-08",2,6,39,45.014774847461,19831
2014,"2014-02-09",2,6,40,18.5391830559758,19830
2014,"2014-02-10",2,6,41,34.0652480839048,19832
2014,"2014-02-11",2,6,42,31.0675137397267,19833
2014,"2014-02-12",2,7,43,42.2112455874937,19830
2014,"2014-02-13",2,7,44,40.4175657961077,19834
2014,"2014-02-14",2,7,45,37.4776646163154,19834
2014,"2014-02-15",2,7,46,24.0553706505295,19830
2014,"2014-02-16",2,7,47,17.6338241226301,19832
2014,"2014-02-17",2,7,48,31.2336627672449,19832
2014,"2014-02-18",2,7,49,32.3957639939486,19830
2014,"2014-02-19",2,8,50,20.4260286405809,19832
2014,"2014-02-20",2,8,51,16.6430012101654,19832
2014,"2014-02-21",2,8,52,13.5030504714365,19833
2014,"2014-02-22",2,8,53,12.6339938486361,19833
2014,"2014-02-23",2,8,54,10.7710539586485,19830
2014,"2014-02-24",2,8,55,10.8814157507311,19834
2014,"2014-02-25",2,8,56,11.2601986788362,19831
2014,"2014-02-26",2,9,57,16.4532573618395,19832
2014,"2014-02-27",2,9,58,22.0865772488907,19832
2014,"2014-02-28",2,9,59,24.488478797963,19833
2014,"2014-03-01",3,9,60,38.5107906413877,19832
2014,"2014-03-02",3,9,61,41.914431222267,19832
2014,"2014-03-03",3,9,62,36.1982654296087,19832
2014,"2014-03-04",3,9,63,42.3709978318963,19833
2014,"2014-03-05",3,10,64,48.2489283372838,19829
2014,"2014-03-06",3,10,65,59.3625775223113,19833
2014,"2014-03-07",3,10,66,56.4517722986941,19833
2014,"2014-03-08",3,10,67,54.1753731343284,19832
2014,"2014-03-09",3,10,68,54.1753731343284,19832
2014,"2014-03-10",3,10,69,37.2117285195643,19832
2014,"2014-03-11",3,10,70,30.4871911245587,19830
2014,"2014-03-12",3,11,71,29.8381158908669,19829
2014,"2014-03-13",3,11,72,31.0326827054017,19827
2014,"2014-03-14",3,11,73,30.3746343923348,19830
2014,"2014-03-15",3,11,74,20.199909223864,19829
2014,"2014-03-16",3,11,75,13.5592758811961,19831
2014,"2014-03-17",3,11,76,18.9041904089557,19831
2014,"2014-03-18",3,11,77,37.0869894099849,19830
2014,"2014-03-19",3,12,78,37.6018962126179,19829
2014,"2014-03-20",3,12,79,24.5856069393313,19829
2014,"2014-03-21",3,12,80,24.9665691811214,19832
2014,"2014-03-22",3,12,81,15.2253428801936,19832
2014,"2014-03-23",3,12,82,13.3942617991125,19832
2014,"2014-03-24",3,12,83,14.1567085161095,19833
2014,"2014-03-25",3,12,84,16.6619604679306,19832
2014,"2014-03-26",3,13,85,12.9334846192637,19830
2014,"2014-03-27",3,13,86,12.9334846192637,19830
2014,"2014-03-28",3,13,87,13.2264750378215,19830
2014,"2014-03-29",3,13,88,13.1452629455957,19833
2014,"2014-03-30",3,13,89,13.0387737609035,19833
2014,"2014-03-31",3,13,90,14.8235768668381,19833
2014,"2014-04-01",4,13,91,17.8150781643974,19830
2014,"2014-04-02",4,14,92,16.4330442674196,19834
2014,"2014-04-03",4,14,93,15.8863510311098,19833
2014,"2014-04-04",4,14,94,16.0482984623141,19835
2014,"2014-04-05",4,14,95,17.588505167633,19835
2014,"2014-04-06",4,14,96,13.5100847115772,19832
2014,"2014-04-07",4,14,97,8.04567913683574,19834
2014,"2014-04-08",4,14,98,11.9996974739071,19833
2014,"2014-04-09",4,15,99,9.10346392376342,19833
2014,"2014-04-10",4,15,100,6.57006000100842,19833
2014,"2014-04-11",4,15,101,6.28101840181497,19835
2014,"2014-04-12",4,15,102,5.68918918918919,19832
2014,"2014-04-13",4,15,103,5.32113144758735,19833
2014,"2014-04-14",4,15,104,4.43309468589291,19834
2014,"2014-04-15",4,15,105,3.51419494730473,19831
2014,"2014-04-16",4,16,106,2.28345265705354,19834
2014,"2014-04-17",4,16,107,2.55463117027177,19833
2014,"2014-04-18",4,16,108,3.16442293147784,19833
2014,"2014-04-19",4,16,109,3.12358190893965,19833
2014,"2014-04-20",4,16,110,1.01351351351351,19832
2014,"2014-04-21",4,16,111,1.64061712211354,19834
2014,"2014-04-22",4,16,112,0.971563981042654,19834
2014,"2014-04-23",4,17,113,1.43566602803267,19834
2014,"2014-04-24",4,17,114,0.250075627709993,19834
2014,"2014-04-25",4,17,115,0.0504663473657676,19835
2014,"2014-04-26",4,17,116,0.0403327451474666,19835
2015,"2014-11-24",11,47,328,0.15881018401815,19835
2015,"2014-11-25",11,47,329,0.0998235442399798,19835
2015,"2014-11-26",11,48,330,0.114001915998588,19833
2015,"2014-11-27",11,48,331,0.19359717670784,19835
2015,"2014-11-28",11,48,332,0.194605495336526,19835
2015,"2014-11-29",11,48,333,0.194605495336526,19835
2015,"2014-11-30",11,48,334,0,19835
2015,"2014-12-01",12,48,335,0,19835
2015,"2014-12-02",12,48,336,0,19835
2015,"2014-12-03",12,49,337,0.0766322157801865,19835
2015,"2014-12-04",12,49,338,0.0317620368036299,19835
2015,"2014-12-05",12,49,339,0.0317620368036299,19835
2015,"2014-12-06",12,49,340,0.0347887465967531,19834
